MONDO:0011132	T-cell immunodeficiency, congenital alopecia, and nail dystrophy	0.654	0.325	0.497	30	0.398
MONDO:0011133	Deaf blind hypopigmentation syndrome, Yemenite type	0.691				
MONDO:0011134	Curry-Jones syndrome	0.714				
MONDO:0011135	superior transverse scapular ligament, calcification of, familial	0.532				
MONDO:0011136	Quebec platelet disorder	0.648	0.439	0.677	63	0.654
MONDO:0011137	retinitis pigmentosa 19	0.654				
MONDO:0011139	preaxial Hallucal polydactyly	0.466				
MONDO:0011140	benign familial neonatal-infantile seizures	0.594				
MONDO:0011142	Ehlers-Danlos syndrome, musculocontractural type	0.801	0.526	0.656	55	0.603
MONDO:0011143	cone-rod dystrophy 6	0.507				
MONDO:0011144	neuronal ceroid lipofuscinosis 6	0.619	0.236	0.382	23	0.306
MONDO:0011145	colobomatous microphthalmia-obesity-hypogenitalism-intellectual disability syndrome	0.678	0.350	0.516	40	0.458
MONDO:0011146	tetrasomy 12p	0.858	0.530	0.618	47	0.544
MONDO:0011147	chromosome 18q deletion syndrome	0.916	0.632	0.690	47	0.580
MONDO:0011148	Spondylospinal thoracic dysostosis	0.606				
MONDO:0011149	premature aging syndrome, Okamoto type	0.564	0.354	0.627	64	0.633
MONDO:0011150	acroosteolysis-keloid-like lesions-premature aging syndrome	0.747	0.391	0.523	41	0.467
MONDO:0011151	exudative vitreoretinopathy 4	0.749				
MONDO:0011152	PHGDH deficiency	0.742	0.236	0.318	22	0.269
MONDO:0011153	hyperinsulinemic hypoglycemia, familial, 2	0.493				
MONDO:0011154	acrofacial dysostosis, Patagonia type	0.726	0.244	0.335	19	0.263
MONDO:0011155	vacuolar Neuromyopathy	0.672				
MONDO:0011156	progressive familial intrahepatic cholestasis type 2	0.699	0.241	0.345	26	0.302
MONDO:0011157	GC3mez-LC3pez-Hern	0.780	0.478	0.613	48	0.547
MONDO:0011158	autoimmune lymphoproliferative syndrome type 1	0.741				
MONDO:0011159	autosomal dominant nonsyndromic deafness 13	0.332	0.332	1.000	100	1.000
MONDO:0011160	autosomal recessive nonsyndromic deafness 15	0.269	0.269	1.000	100	1.000
MONDO:0011162	cataract 14 multiple types	0.398				
MONDO:0011165	glomerulopathy with fibronectin deposits 2	0.667	0.302	0.453	26	0.356
MONDO:0011166	lymphedema-atrial septal defects-facial changes syndrome	0.752				
MONDO:0011167	type 1 diabetes mellitus 6	0.340				
MONDO:0011168	type 1 diabetes mellitus 10	0.340				
MONDO:0011169	keratosis linearis-ichthyosis congenita-sclerosing keratoderma syndrome	0.702				
MONDO:0011170	autosomal recessive limb-girdle muscular dystrophy type 2G	0.703				
MONDO:0011171	Odonto-tricho-ungual-digito-palmar syndrome	0.725	0.399	0.551	47	0.510
MONDO:0011172	Otofacioosseous-gonadal syndrome	0.705	0.391	0.555	54	0.548
MONDO:0011173	thrombocythemia 2	0.388				
MONDO:0011174	Hyperzincemia with functional zinc depletion	0.607	0.325	0.535	37	0.453
MONDO:0011175	FRDA2	0.739	0.356	0.481	36	0.421
MONDO:0011176	intestinal hypomagnesemia 1	0.477	0.236	0.495	32	0.407
OMIM:602025	Body mass index quantitative trait locus 9	0.000				
MONDO:0011177	ectodermal dysplasia 4, hair/nail type	0.701				
MONDO:0011178	infantile convulsions and choreoathetosis	0.669	0.368	0.550	46	0.505
MONDO:0011179	leishmaniasis, Tegumentary, susceptibility to	0.489				
MONDO:0011180	broad terminal phalanges, familial	0.499				
MONDO:0011181	fibrosis of extraocular muscles, congenital, 2	0.623				
MONDO:0011182	trimethylaminuria (disease)	0.660	0.389	0.590	47	0.530
MONDO:0011183	Paget disease of bone 2, early-onset	0.706	0.354	0.502	38	0.441
MONDO:0011184	childhood apraxia of speech	0.543				
MONDO:0011185	Thiel-Behnke corneal dystrophy	0.597				
MONDO:0011186	Usher syndrome type 1F	0.480				
MONDO:0011187	polydactyly, postaxial, type A2	0.380				
MONDO:0011188	arrhythmogenic right ventricular dysplasia 3	0.563				
MONDO:0011189	arrhythmogenic right ventricular dysplasia 4	0.587				
MONDO:0011190	nephronophthisis 2	0.739	0.323	0.437	29	0.363
MONDO:0011191	hemangioma, capillary infantile	0.398				
MONDO:0011192	autosomal recessive nonsyndromic deafness 18A	0.332	0.332	1.000	100	1.000
MONDO:0011193	cone dystrophy 3	0.543				
MONDO:0011194	Alzheimer disease 5	0.386				
MONDO:0011195	Usher syndrome type 1E	0.524				
MONDO:0011196	amyotrophic lateral sclerosis type 5	0.639				
MONDO:0011197	hereditary thermosensitive neuropathy	0.397				
MONDO:0011198	spondyloepimetaphyseal dysplasia, Missouri type	0.701	0.244	0.347	18	0.264
MONDO:0011199	nephropathy, progressive tubulointerstitial, with cholestatic liver disease	0.478	0.354	0.741	68	0.710
MONDO:0011200	torsion dystonia 7	0.662				
MONDO:0011201	ETM2	0.500				
MONDO:0011202	RHYNS syndrome	0.743	0.497	0.670	61	0.640
MONDO:0011203	Pierre robin sequence with pectus excavatum and rib and scapular anomalies	0.691	0.395	0.572	54	0.556
MONDO:0011204	cerebellar degeneration-related Autoantigen 3	0.246				
MONDO:0011205	medium chain 3-Ketoacyl-Coa thiolase deficiency	0.532				
MONDO:0011206	ventriculomegaly with defects of the radius and kidney	0.641				
MONDO:0011207	xanthomatosis, susceptibility to	0.412	0.344	0.835	64	0.738
MONDO:0011208	malignant atrophic papulosis	0.617	0.356	0.577	40	0.489
MONDO:0011209	progeroid facial appearance with hand anomalies	0.756	0.371	0.490	41	0.450
MONDO:0011211	axial spondylometaphyseal dysplasia	0.744	0.244	0.327	21	0.269
MONDO:0011213	plantar lipomatosis, unusual facies, and developmental delay	0.791	0.313	0.396	27	0.333
MONDO:0011214	progressive familial intrahepatic cholestasis type 3	0.613				
MONDO:0011215	Osteocraniostenosis	0.716	0.259	0.362	29	0.326
MONDO:0011216	hemochromatosis type 2A	0.719	0.400	0.557	51	0.533
MONDO:0011217	Desmosterolosis	0.867	0.303	0.350	25	0.300
MONDO:0011218	autosomal recessive congenital ichthyosis 11	0.683	0.384	0.563	63	0.596
MONDO:0011219	Fried's tooth and nail syndrome	0.671				
MONDO:0011221	Weyers ulnar ray/oligodactyly syndrome	0.738				
MONDO:0011223	amyotrophic lateral sclerosis type 4	0.716				
MONDO:0011224	monomelic amyotrophy	0.624	0.142	0.228	0	0.114
MONDO:0011225	severe combined immunodeficiency with sensitivity to ionizing radiation	0.767	0.207	0.269	16	0.215
MONDO:0011226	autosomal dominant nonsyndromic deafness 15	0.269	0.269	1.000	100	1.000
MONDO:0011227	short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome	0.777	0.385	0.495	38	0.438
MONDO:0011229	ethylmalonic encephalopathy	0.751	0.359	0.478	40	0.439
MONDO:0011230	ossification of the posterior longitudinal ligament of the spine	0.479				
MONDO:0011231	FEB2	0.484				
MONDO:0011232	migraine, familial hemiplegic, 2	0.716	0.376	0.526	34	0.433
MONDO:0011233	Axenfeld-Rieger syndrome type 3	0.685	0.332	0.484	35	0.417
MONDO:0011234	Auriculocondylar syndrome 1	0.750	0.415	0.553	44	0.496
MONDO:0011235	pelvic dysplasia-arthrogryposis of lower limbs syndrome	0.635				
MONDO:0011236	hyperinsulinism due to glucokinase deficiency	0.701	0.408	0.582	50	0.541
MONDO:0011240	megalencephaly-capillary malformation-polymicrogyria syndrome	0.802	0.476	0.593	47	0.532
MONDO:0011242	Bartter disease type 4a	0.746	0.418	0.561	38	0.471
MONDO:0011243	Grange syndrome	0.690	0.374	0.542	45	0.496
MONDO:0011244	Marshall-Smith syndrome	0.844	0.422	0.500	34	0.420
MONDO:0011245	ichthyosis, hystrix-like, with deafness	0.715	0.332	0.464	38	0.422
MONDO:0011246	megaconial type congenital muscular dystrophy	0.665	0.236	0.355	25	0.303
MONDO:0011248	distal monosomy 13q	0.677	0.232	0.343	29	0.316
MONDO:0011249	torsion dystonia with onset in infancy	0.440				
MONDO:0011252	spondyloepimetaphyseal dysplasia, Shohat type	0.753				
MONDO:0011255	mandibulofacial dysostosis-macroblepharon-macrostomia syndrome	0.705				
MONDO:0011257	MPI-CDG	0.700	0.354	0.507	41	0.458
MONDO:0011258	branchiootic syndrome 1	0.700	0.421	0.601	59	0.595
MONDO:0011263	skeletal dysplasia and progressive central nervous system degeneration, lethal	0.833	0.241	0.289	17	0.230
MONDO:0011264	torsion dystonia 6	0.687				
MONDO:0011266	myotonic dystrophy type 2	0.798	0.305	0.382	24	0.311
MONDO:0011268	renal tubular acidosis, distal, autosomal recessive	0.545	0.207	0.379	25	0.315
MONDO:0011269	psoriasis 2	0.483				
MONDO:0011271	rigid spine muscular dystrophy 1	0.736	0.304	0.413	33	0.372
MONDO:0011272	retinitis pigmentosa 25	0.567				
MONDO:0011273	H syndrome	0.919	0.492	0.536	42	0.478
MONDO:0011274	Muenke syndrome	0.755	0.406	0.538	38	0.459
MONDO:0011275	acromesomelic dysplasia, Maroteaux type	0.750				
MONDO:0011278	bile duct cysts	0.000				
MONDO:0011279	autosomal recessive nonsyndromic deafness 17	0.332	0.332	1.000	100	1.000
MONDO:0011281	congenital myasthenic syndrome 5	0.738	0.361	0.489	37	0.429
MONDO:0011283	mitochondrial DNA depletion syndrome 1	0.721	0.416	0.577	45	0.514
MONDO:0011284	astigmatism (disease)	0.750	0.400	0.533	52	0.526
MONDO:0011285	age related macular degeneration 1	0.563				
MONDO:0011287	craniosynostosis-anal anomalies-porokeratosis syndrome	0.823	0.381	0.463	36	0.411
MONDO:0011291	ALG6-CDG	0.722	0.236	0.327	19	0.259
MONDO:0011292	dermatitis, atopic	0.769	0.366	0.477	36	0.418
MONDO:0011296	Meckel syndrome, type 2	0.639				
MONDO:0011297	autosomal dominant nocturnal frontal lobe epilepsy 2	0.430	0.370	0.859	78	0.819
MONDO:0011299	Huntington disease-like 1	0.683	0.430	0.630	57	0.600
MONDO:0011300	MYP3	0.440				
MONDO:0011301	pseudohypoparathyroidism type 1B	0.835	0.464	0.555	41	0.482
MONDO:0011303	focal segmental glomerulosclerosis 1	0.508	0.302	0.594	40	0.497
MONDO:0011304	cerebral cavernous malformation 2	0.483	0.342	0.709	73	0.720
MONDO:0011305	cerebral cavernous malformations 3	0.431	0.236	0.548	41	0.479
MONDO:0011308	gracile syndrome	0.723	0.269	0.372	20	0.286
MONDO:0011309	familial gestational hyperthyroidism	0.738	0.398	0.538	46	0.499
MONDO:0011311	glaucoma 1, open angle, f	0.595				
MONDO:0011313	megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1	0.727	0.333	0.458	35	0.404
MONDO:0011320	radioulnar synostosis-microcephaly-scoliosis syndrome	0.668	0.425	0.637	61	0.623
MONDO:0011323	arhinia, choanal atresia, and microphthalmia	0.750	0.413	0.550	57	0.560
MONDO:0011324	hypospadias, hypertelorism, upper 51D coloboma, and mixed-type hearing loss	0.688	0.486	0.705	73	0.718
MONDO:0011325	Fanconi anemia complementation group f	0.427				
MONDO:0011326	citrullinemia, type Ii, adult-onset	0.555				
MONDO:0011327	neuronal intranuclear inclusion disease	0.646	0.306	0.473	58	0.527
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	0.684				
MONDO:0011329	cerebral palsy, spastic quadriplegic, 1	0.596	0.393	0.659	69	0.675
MONDO:0011330	spinocerebellar ataxia type 10	0.669	0.376	0.562	49	0.526
MONDO:0011332	Dyserythropoiesis, congenital, with Ultrastructurally normal Erythroblast Heterochromatin	0.433				
MONDO:0011334	limb-mammary syndrome	0.714	0.384	0.538	47	0.504
MONDO:0011335	spondyloepimetaphyseal dysplasia with multiple dislocations	0.772	0.381	0.493	28	0.386
MONDO:0011336	familial hemophagocytic lymphohistiocytosis 4	0.681	0.307	0.451	35	0.401
MONDO:0011337	familial hemophagocytic lymphohistiocytosis 2	0.733	0.306	0.418	31	0.364
MONDO:0011338	Omenn syndrome	0.773	0.404	0.523	51	0.516
MONDO:0011339	hereditary spastic paraplegia 8	0.691				
MONDO:0011342	SLC35A1-CDG	0.712				
MONDO:0011350	autosomal dominant nonsyndromic deafness 17	0.440				
MONDO:0011351	autosomal recessive nonsyndromic deafness 21	0.332	0.332	1.000	100	1.000
MONDO:0011352	neuroendocrine carcinoma of salivary glands, sensorineural hearing loss, and enamel hypoplasia	0.558	0.332	0.594	47	0.532
MONDO:0011355	cone-rod dystrophy 7	0.577				
MONDO:0011359	acromelic frontonasal dysostosis	0.767	0.378	0.492	37	0.431
MONDO:0011361	prostate cancer/brain Cancer susceptibility	0.477				
MONDO:0011362	hereditary proximal myopathy with early respiratory failure	0.517				
MONDO:0011364	autosomal recessive nonsyndromic deafness 16	0.332	0.332	1.000	100	1.000
MONDO:0011365	blepharophimosis-intellectual disability syndrome, SBBYS type	0.802	0.360	0.449	41	0.430
MONDO:0011369	hypercholesterolemia, autosomal dominant, 3	0.344	0.344	1.000	100	1.000
MONDO:0011370	Stargardt disease 4	0.524				
MONDO:0011374	autosomal recessive hypercholesterolemia	0.545	0.344	0.632	45	0.541
MONDO:0011376	idiopathic ventricular fibrillation, non Brugada type	0.404				
MONDO:0011377	long QT syndrome 3	0.509				
MONDO:0011378	CFM1	0.419				
MONDO:0011379	medullary cystic kidney disease 2	0.451				
MONDO:0011380	leukoencephalopathy with vanishing white matter	0.793	0.448	0.565	48	0.522
MONDO:0011381	dominant beta-thalassemia	0.495				
MONDO:0011382	sickle cell anemia	0.922	0.655	0.710	51	0.610
MONDO:0011383	autoimmune lymphoproliferative syndrome type 2A	0.755				
MONDO:0011388	obsolete cervical cancer	0.000				
MONDO:0011389	autosomal dominant nonsyndromic deafness 16	0.486	0.391	0.804	68	0.742
MONDO:0011390	focal segmental glomerulosclerosis 2	0.449	0.354	0.790	74	0.765
MONDO:0011391	megalencephalic leukoencephalopathy with subcortical cysts	0.643	0.236	0.367	20	0.284
MONDO:0011392	autosomal recessive nonsyndromic deafness 20	0.323	0.323	1.000	100	1.000
MONDO:0011393	apolipoprotein a-i deficiency	0.609	0.218	0.358	29	0.324
MONDO:0011395	cone-rod dystrophy 3	0.502				
MONDO:0011396	keratoderma hereditarium mutilans with ichthyosis	0.702	0.332	0.472	28	0.376
MONDO:0011397	autosomal dominant cerebellar ataxia, deafness and narcolepsy	0.679	0.442	0.652	62	0.636
MONDO:0011398	dystrophic epidermolysis bullosa pruriginosa	0.604	0.404	0.670	78	0.725
MONDO:0011399	alpha thalassemia	0.781	0.311	0.398	33	0.364
MONDO:0011400	dilated cardiomyopathy 1G	0.365				
MONDO:0011402	congenital cataracts-facial dysmorphism-neuropathy syndrome	0.781	0.238	0.305	22	0.263
MONDO:0011403	left ventricular noncompaction 1	0.678	0.382	0.564	51	0.537
MONDO:0011405	poikiloderma with neutropenia	0.670	0.244	0.363	27	0.317
MONDO:0011407	HCFP2	0.379	0.269	0.709	61	0.660
MONDO:0011408	hereditary spastic paraplegia 10	0.695	0.369	0.531	47	0.500
MONDO:0011411	Chudley-McCullough syndrome	0.697	0.236	0.339	20	0.270
MONDO:0011412	familial encephalopathy with neuroserpin inclusion bodies	0.594	0.337	0.568	53	0.549
MONDO:0011413	cataract 9 multiple types	0.625				
MONDO:0011414	Peters anomaly (disease)	0.527				
MONDO:0011415	Leber congenital amaurosis 3	0.470				
MONDO:0011416	generalized epilepsy with febrile seizures plus, type 1	0.463				
MONDO:0011417	hemochromatosis type 3	0.706	0.387	0.548	45	0.499
MONDO:0011420	short stature due to partial GHR deficiency	0.583	0.244	0.418	29	0.354
MONDO:0011421	mitochondrial complex v (ATP synthase) deficiency, nuclear type 1	0.714	0.304	0.426	38	0.403
MONDO:0011422	autosomal recessive proximal renal tubular acidosis	0.709				
MONDO:0011423	autosomal recessive limb-girdle muscular dystrophy type 2E	0.666				
MONDO:0011424	Carney triad	0.701	0.412	0.588	54	0.564
MONDO:0011426	aceruloplasminemia	0.776	0.438	0.564	49	0.527
MONDO:0011428	ectrodactyly, ectodermal dysplasia, and cleft lip-palate syndrome 3	0.826	0.472	0.571	50	0.536
MONDO:0011429	juvenile rheumatoid arthritis	0.748	0.286	0.382	31	0.346
MONDO:0011430	cataract 2 multiple types	0.582				
MONDO:0011431	mass syndrome	0.515				
MONDO:0011432	blepharophimosis-intellectual disability syndrome, Verloes type	0.785	0.388	0.494	39	0.442
MONDO:0011435	microcephaly 2, primary, autosomal recessive, with or without cortical malformations	0.684	0.396	0.578	44	0.509
MONDO:0011436	autosomal recessive distal spinal muscular atrophy 1	0.777	0.469	0.604	45	0.527
MONDO:0011437	microcephaly 4, primary, autosomal recessive	0.494				
MONDO:0011439	spinocerebellar ataxia type 12	0.682	0.473	0.693	67	0.681
MONDO:0011441	reflex sympathetic dystrophy	0.801	0.403	0.503	36	0.431
MONDO:0011442	advanced sleep phase syndrome 1	0.442	0.370	0.836	64	0.738
MONDO:0011443	febrile seizures, familial, 4	0.484				
MONDO:0011444	Duane retraction syndrome 2	0.501				
MONDO:0011445	hereditary spastic paraplegia 11	0.774	0.319	0.411	26	0.336
MONDO:0000215	epilepsy, familial focal, with variable foci	0.279	0.269	0.963	90	0.932
MONDO:0011448	PPARG-related familial partial lipodystrophy	0.794	0.292	0.368	28	0.324
MONDO:0011449	Salla disease	0.704	0.307	0.436	39	0.413
MONDO:0011450	breast-ovarian cancer, familial, susceptibility to, 1	0.374	0.374	1.000	100	1.000
MONDO:0011451	cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1	0.734	0.319	0.435	28	0.357
MONDO:0011452	hypotrichosis 7	0.506				
MONDO:0011454	patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome	0.618				
MONDO:0011456	nephronophthisis 3	0.601				
MONDO:0011457	ataxia-telangiectasia-like disorder 1	0.719				
MONDO:0011458	Leber congenital amaurosis 4	0.675				
MONDO:0011459	arrhythmogenic right ventricular dysplasia 5	0.636				
MONDO:0011460	arrhythmogenic right ventricular dysplasia 6	0.475				
MONDO:0011461	generalized epilepsy with febrile seizures plus, type 2	0.586				
MONDO:0011462	pyogenic arthritis-pyoderma gangrenosum-acne syndrome	0.767	0.390	0.508	35	0.429
MONDO:0011464	spinocerebellar ataxia type 11	0.714				
MONDO:0011466	distal myopathy, Welander type	0.536				
MONDO:0011468	hereditary motor and sensory neuropathy, Okinawa type	0.658				
MONDO:0011469	congenital amegakaryocytic thrombocytopenia	0.705	0.244	0.346	22	0.283
MONDO:0011472	epidermolysis bullosa simplex due to plakophilin deficiency	0.687	0.300	0.437	36	0.399
MONDO:0011473	Leber congenital amaurosis 5	0.490	0.383	0.783	76	0.772
MONDO:0011474	progressive familial heart block type ib	0.533				
MONDO:0011475	Charcot-Marie-tooth disease type 4B2	0.697	0.332	0.476	31	0.393
MONDO:0011476	MHC class i deficiency	0.639				
MONDO:0011477	tooth agenesis, selective, 3	0.425				
MONDO:0011479	orthostatic intolerance	0.472				
MONDO:0011480	autosomal dominant nonsyndromic deafness 20	0.439				
MONDO:0011482	dilated cardiomyopathy 1I	0.458				
MONDO:0011484	catecholaminergic polymorphic ventricular tachycardia 1	0.566	0.397	0.702	62	0.661
MONDO:0011485	autosomal recessive congenital ichthyosis 5	0.592				
MONDO:0011486	congenital muscular dystrophy 1B	0.743	0.334	0.450	36	0.405
MONDO:0011487	Huntington disease-like 3	0.713	0.236	0.331	18	0.256
MONDO:0011488	microcephaly 3, primary, autosomal recessive	0.558	0.332	0.594	41	0.502
MONDO:0011489	hereditary spastic paraplegia 12	0.695				
MONDO:0011490	diffuse panbronchiolitis	0.674				
MONDO:0011491	EIG7	0.389				
MONDO:0011493	Stickler syndrome type 2	0.678	0.408	0.602	53	0.566
MONDO:0011495	Langerhans-cell histiocytosis	0.898	0.707	0.788	60	0.694
MONDO:0011496	mild spondyloepiphyseal dysplasia due to COL2A1 mutation with early-onset osteoarthritis	0.672	0.244	0.362	20	0.281
MONDO:0011497	hereditary North american indian childhood cirrhosis	0.459				
MONDO:0011500	Becker nevus syndrome	0.740	0.389	0.525	52	0.522
MONDO:0011501	wormian bone-multiple fractures-dentinogenesis imperfecta-skeletal dysplasia	0.729	0.411	0.564	42	0.492
MONDO:0011502	Wolfram syndrome 2	0.646	0.398	0.616	52	0.568
MONDO:0011503	cortisone reductase deficiency 1	0.503	0.335	0.666	45	0.558
MONDO:0011504	NDE1-related microhydranencephaly	0.713	0.244	0.341	22	0.281
MONDO:0011505	familial hypobetalipoproteinemia 2	0.439				
MONDO:0011506	familial infantile myoclonic epilepsy	0.684				
MONDO:0011508	lymphoma, non-Hodgkin, familial	0.323	0.323	1.000	100	1.000
MONDO:0011510	Bohring-Opitz syndrome	0.866	0.432	0.499	32	0.410
MONDO:0011512	Brooke-Spiegler syndrome	0.410	0.217	0.529	40	0.465
MONDO:0011513	Alzheimer disease, familial early-onset, with Coexisting amyloid and prion pathology	0.518	0.236	0.456	26	0.358
MONDO:0011514	tricuspid atresia (disease)	0.754	0.306	0.406	23	0.318
MONDO:0017884	papillary renal cell carcinoma	0.433				
MONDO:0011517	Pseudohyperaldosteronism type 2	0.521	0.302	0.580	36	0.470
MONDO:0011518	Wiedemann-Steiner syndrome	0.694	0.316	0.456	39	0.423
MONDO:0011519	autosomal dominant nonsyndromic deafness 23	0.480	0.385	0.802	67	0.736
MONDO:0011522	hereditary spastic paraplegia 14	0.596				
MONDO:0011523	Bardet-Biedl syndrome 6	0.546	0.335	0.614	49	0.552
MONDO:0011526	Sebastian syndrome	0.609	0.407	0.668	55	0.609
MONDO:0011527	Charcot-Marie-tooth disease type 4E	0.660				
MONDO:0011528	hyper-IgM syndrome type 2	0.681	0.325	0.477	42	0.448
MONDO:0011529	spinocerebellar ataxia type 13	0.707	0.324	0.458	38	0.419
MONDO:0011530	mesomelic dysplasia, Savarirayan type	0.727	0.359	0.494	33	0.412
MONDO:0011532	hereditary spastic paraplegia 13	0.631				
MONDO:0011533	temtamy preaxial brachydactyly syndrome	0.713				
MONDO:0011534	Charcot-Marie-tooth disease type 4G	0.649				
MONDO:0011535	split hand-foot malformation 4	0.539				
MONDO:0011537	macrocephaly-autism syndrome	0.647	0.335	0.518	30	0.409
MONDO:0011538	Frontoocular syndrome	0.767	0.404	0.527	44	0.483
MONDO:0011539	nemaline myopathy 5	0.693	0.391	0.564	47	0.517
MONDO:0011540	spinocerebellar ataxia type 14	0.696	0.394	0.566	55	0.558
MONDO:0011541	dilated cardiomyopathy 1J	0.638	0.323	0.507	32	0.413
MONDO:0011544	paragangliomas 3	0.743	0.357	0.480	36	0.420
MONDO:0011545	autosomal dominant nocturnal frontal lobe epilepsy 3	0.236	0.236	1.000	100	1.000
MONDO:0011546	heterotaxy, visceral, 2, autosomal	0.643				
MONDO:0011547	cataract 31 multiple types	0.506				
MONDO:0011548	cerebral palsy, ataxic, autosomal recessive	0.552	0.383	0.695	64	0.667
MONDO:0011549	hypotrichosis 1	0.339				
MONDO:0011551	autosomal recessive dopa-responsive dystonia	0.698	0.405	0.580	47	0.525
MONDO:0011552	SCZD10	0.552	0.438	0.793	73	0.761
MONDO:0011555	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	0.720	0.410	0.570	53	0.550
MONDO:0011556	BCC1	0.380				
MONDO:0011558	Usher syndrome type 2C	0.464				
MONDO:0011559	benign recurrent intrahepatic cholestasis type 2	0.540				
MONDO:0011562	autosomal dominant Parkinson disease 4	0.572	0.399	0.698	61	0.654
MONDO:0011564	cone-rod dystrophy 8	0.658	0.312	0.474	44	0.457
MONDO:0011565	metabolic syndrome X	0.869	0.677	0.779	66	0.719
MONDO:0011568	autosomal dominant nonsyndromic deafness 25	0.332	0.332	1.000	100	1.000
MONDO:0011569	Charcot-Marie-tooth disease type 2B1	0.681				
MONDO:0011570	Charcot-Marie-tooth disease type 2B2	0.500				
MONDO:0011571	deafness, autosomal dominant 39, with dentinogenesis imperfecta 1	0.534	0.391	0.732	64	0.686
MONDO:0011575	Cerebrooculonasal syndrome	0.719				
MONDO:0011576	familial hyperaldosteronism type II	0.769	0.493	0.641	60	0.620
MONDO:0011577	myopathy, proximal, and ophthalmoplegia	0.670	0.352	0.524	36	0.442
MONDO:0011578	familial papillary thyroid carcinoma with renal papillary neoplasia	0.741	0.414	0.559	53	0.544
MONDO:0011579	late-onset retinal degenration	0.579				
MONDO:0011581	dilated cardiomyopathy with woolly hair and keratoderma	0.656				
MONDO:0011582	multiple mitochondrial dysfunctions syndrome 1	0.568	0.323	0.569	50	0.534
MONDO:0011583	cerebral amyloid angiopathy, App-related	0.674	0.356	0.528	49	0.509
MONDO:0011584	Fanconi anemia complementation group D1	0.723	0.241	0.333	25	0.292
MONDO:0011585	autosomal recessive distal spinal muscular atrophy 2	0.609				
MONDO:0011588	platelet-type bleeding disorder 12	0.589	0.439	0.745	77	0.758
MONDO:0011592	EVR3	0.600				
MONDO:0011593	seizures, benign familial infantile, 2	0.491				
MONDO:0011595	nonsyndromic congenital nail disorder 7	0.517				
MONDO:0011599	birdshot chorioretinopathy	0.780	0.244	0.313	31	0.311
MONDO:0011600	congenital myasthenic syndrome 4A	0.742	0.366	0.494	36	0.427
MONDO:0011601	neonatal intrahepatic cholestasis due to citrin deficiency	0.632	0.321	0.508	49	0.499
MONDO:0011602	autosomal recessive nonsyndromic deafness 27	0.332	0.332	1.000	100	1.000
MONDO:0011603	GNE myopathy	0.747	0.379	0.507	36	0.433
MONDO:0011604	Spondylo-ocular syndrome	0.763	0.463	0.607	52	0.563
MONDO:0011605	generalized basaloid follicular hamartoma syndrome	0.544	0.384	0.706	60	0.653
MONDO:0011610	Dimethylglycine dehydrogenase deficiency	0.434				
MONDO:0011612	glycine encephalopathy	0.725	0.380	0.525	38	0.452
MONDO:0011613	autosomal recessive early-onset Parkinson disease 6	0.628	0.403	0.642	69	0.666
MONDO:0011614	3-hydroxy-3-methylglutaryl-CoA synthase deficiency	0.405	0.236	0.584	44	0.512
MONDO:0011621	Acropectoral syndrome	0.590	0.389	0.658	66	0.659
MONDO:0011622	nephrolithiasis, Uric acid, susceptibility to	0.000				
MONDO:0011623	spinocerebellar ataxia, autosomal recessive 1	0.786				
MONDO:0011624	Transaldolase deficiency	0.836	0.343	0.410	38	0.395
MONDO:0011625	autosomal dominant nonsyndromic deafness 18	0.398				
MONDO:0011627	AUTS5	0.372				
MONDO:0011628	propionic acidemia	0.803	0.370	0.460	35	0.405
MONDO:0011629	MOGS-CDG	0.761	0.348	0.457	39	0.423
MONDO:0011630	retinitis pigmentosa 28	0.539				
MONDO:0011631	hemochromatosis type 4	0.702	0.342	0.487	41	0.449
MONDO:0011632	amyotrophic lateral sclerosis type 21	0.714				
MONDO:0011633	Charcot-Marie-tooth disease axonal type 2C	0.779	0.347	0.445	32	0.383
MONDO:0011634	rippling muscle disease	0.676				
MONDO:0011637	Sener syndrome	0.779				
MONDO:0011638	neurodegeneration with brain iron accumulation 3	0.757	0.358	0.472	41	0.441
MONDO:0011639	Diamond-Blackfan anemia 15 with mandibulofacial dysostosis	0.735	0.452	0.616	69	0.653
MONDO:0011640	Genitopatellar syndrome	0.852	0.364	0.427	29	0.359
MONDO:0011643	permanent neonatal diabetes mellitus	0.795	0.354	0.446	37	0.408
MONDO:0011644	pars planitis	0.765				
MONDO:0011645	aneurysmal bone cysts	0.000				
MONDO:0011646	laryngeal abductor paralysis with cerebellar ataxia and motor neuropathy	0.709				
MONDO:0011650	atrioventricular septal defect, susceptibility to, 2	0.533				
MONDO:0011652	monosomy 22q13	0.869	0.633	0.728	49	0.609
MONDO:0011653	NMTC3	0.463				
MONDO:0011654	mental retardation, microcephaly, growth Retardation, joint contractures, and facial dysmorphism	0.737	0.322	0.436	45	0.443
MONDO:0011655	alveolar soft part sarcoma (disease)	0.647	0.369	0.571	48	0.525
MONDO:0011656	PDB4	0.419	0.269	0.642	48	0.561
