MONDO:0011933	ALG2-CDG	0.609	0.529	0.868	88	0.874	13	10
MONDO:0011934	dermatofibrosarcoma protuberans	0.697	0.658	0.944	93	0.937	28	15
MONDO:0011935	retinitis pigmentosa 30	0.569	0.394	0.693	63	0.661	7	2
MONDO:0011936	microphthalmia with brain and digit anomalies	0.822	0.757	0.92	94	0.93	72	43
MONDO:0011937	peeling skin syndrome 4	0.531	0.4	0.753	76	0.757	6	2
MONDO:0011938	atrial heart septal defect 2	0.391					3	0
MONDO:0011939	Spondyloenchondrodysplasia with immune dysregulation	0.836	0.787	0.941	90	0.921	31	19
MONDO:0011945	Gaucher's disease perinatal lethal	0.872	0.788	0.904	84	0.872	56	32
MONDO:0011946	Diaphanospondylodysostosis	0.86	0.77	0.895	88	0.888	48	27
MONDO:0011948	pontocerebellar hypoplasia type 3	0.707	0.69	0.975	95	0.963	29	23
MONDO:0011949	Thai symphalangism syndrome	0.682	0.675	0.99	95	0.97	17	13
MONDO:0011950	infantile-onset autosomal recessive nonprogressive cerebellar ataxia	0.635	0.525	0.827	93	0.879	13	7
MONDO:0011951	amyotrophic lateral sclerosis type 6	0.492	0.364	0.739	65	0.695	6	3
MONDO:0011953	familial acute necrotizing encephalopathy	0.598	0.478	0.799	83	0.815	10	5
MONDO:0011956	AUTS3	0.682	0.594	0.87	86	0.865	13	8
MONDO:0011957	retinal macular dystrophy type 2	0.683	0.447	0.654	63	0.642	7	2
MONDO:0011959	Sweet syndrome	0.795	0.746	0.938	84	0.889	68	41
MONDO:0011961	hereditary sensory and autonomic neuropathy type 1B	0.612	0.537	0.877	89	0.884	8	5
MONDO:0011962	endometrial cancer	0.438					1	0
MONDO:0011963	Joubert syndrome 2	0.758	0.716	0.945	82	0.882	42	19
MONDO:0011964	DPAGT1-CDG	0.757	0.704	0.93	87	0.9	26	17
MONDO:0011965	familial temporal lobe epilepsy 2	0.474	0.4	0.844	83	0.837	4	2
MONDO:0011966	periventricular heterotopia with microcephaly, autosomal recessive	0.672	0.535	0.796	79	0.793	13	8
MONDO:0011968	autosomal recessive limb-girdle muscular dystrophy type 2D	0.626	0.509	0.813	91	0.861	10	5
MONDO:0011969	ALG8-CDG	0.467	0.386	0.826	80	0.813	4	2
MONDO:0011970	rolandic epilepsy-paroxysmal exercise-induced dystonia-writer's cramp syndrome	0.626	0.432	0.691	64	0.665	5	1
MONDO:0011971	hyper-IgM syndrome type 5	0.699	0.382	0.547	53	0.538	9	3
MONDO:0011972	ovarian hyperstimulation syndrome	0.819	0.71	0.868	74	0.804	46	25
MONDO:0011973	zinc deficiency, transient neonatal	0.482	0.36	0.748	60	0.674	3	2
MONDO:0011974	retinitis pigmentosa 7	0.617	0.508	0.824	89	0.857	6	2
MONDO:0011975	paternal uniparental disomy of chromosome 14	0.838	0.802	0.958	93	0.944	35	20
MONDO:0011976	lipodystrophy-intellectual disability-deafness syndrome	0.772	0.719	0.931	87	0.901	26	17
MONDO:0011977	8q22.1 microdeletion syndrome	0.802	0.765	0.953	96	0.957	56	43
MONDO:0011979	adult-onset foveomacular vitelliform dystrophy	0.727	0.471	0.648	62	0.634	12	4
MONDO:0011982	autoimmune thyroid disease, susceptibility to, 3	0.357					1	0
MONDO:0011984	synpolydactyly type 2	0.533	0.518	0.971	100	0.986	6	5
MONDO:0011985	hyper-IgM syndrome type 4	0.719	0.436	0.607	63	0.618	11	4
MONDO:0011986	tropical pancreatitis	0.612	0.434	0.709	64	0.675	5	3
MONDO:0011987	cone-rod dystrophy 13	0.601	0.451	0.751	72	0.735	7	3
MONDO:0011988	neutrophil immunodeficiency syndrome	0.503	0.47	0.935	95	0.943	4	3
MONDO:0011990	BFNS3	0.363	0.363	1	100	1	1	1
MONDO:0011991	autosomal recessive nonsyndromic deafness 38	0.444					1	0
MONDO:0011992	hereditary spastic paraplegia 25	0.519	0.471	0.907	92	0.913	3	2
MONDO:0011994	autosomal dominant nonsyndromic deafness 41	0.448	0.401	0.895	79	0.842	3	2
MONDO:0011995	cataract-congenital heart disease-neural tube defect syndrome	0.725	0.657	0.907	90	0.903	19	11
MONDO:0011996	chronic myelogenous leukemia	0.884	0.773	0.874	73	0.802	71	36
MONDO:0011997	Hermansky-Pudlak syndrome 2	0.809	0.727	0.898	79	0.844	30	20
MONDO:0011998	autosomal dominant slowed nerve conduction velocity	0.451					3	0
MONDO:0011999	OTSC3	0.45	0.269	0.598	52	0.559	2	1
MONDO:0012001	mandibulofacial dysostosis with ptosis, autosomal dominant	0.728	0.679	0.934	96	0.947	13	10
MONDO:0012002	autosomal recessive nonsyndromic deafness 40	0.444					1	0
MONDO:0012003	autosomal recessive nonsyndromic deafness 39	0.444					1	0
MONDO:0012004	parathyroid gland carcinoma	0.781	0.727	0.93	90	0.915	37	20
MONDO:0012005	growth failure, microcephaly, mental retardation, cataracts, large joint contractures, osteoporosis, cortical dysplasia, and cerebellar atrophy	0.702	0.525	0.748	77	0.759	13	8
MONDO:0012006	craniosynostosis with ocular abnormalities and Hallucal defects	0.701	0.641	0.915	97	0.942	13	9
MONDO:0012008	Lelis syndrome	0.752	0.738	0.981	98	0.981	21	17
MONDO:0012011	coronary artery disease, autosomal dominant, 1	0.4	0.4	1	100	1	3	3
MONDO:0012012	Charcot-Marie-tooth disease dominant intermediate c	0.523	0.41	0.783	68	0.732	6	3
MONDO:0012013	glaucoma-ectopia-microspherophakia-stiff joints-short stature syndrome	0.731	0.696	0.952	93	0.941	34	24
MONDO:0012014	Charcot-Marie-tooth disease recessive intermediate a	0.67	0.479	0.716	68	0.698	16	5
MONDO:0012015	NYS3	0.529					1	0
MONDO:0012016	capillary malformation-arteriovenous malformation syndrome	0.443					3	0
MONDO:0012017	Parkes Weber syndrome	0.721	0.544	0.755	83	0.792	11	5
MONDO:0012018	myopathy, Myosin storage, autosomal dominant	0.699	0.554	0.794	81	0.802	13	5
MONDO:0012019	spondyloepiphyseal dysplasia, Kimberley type	0.641	0.524	0.818	86	0.839	11	6
MONDO:0012020	chromosome 22q11.2 microduplication syndrome	0.791	0.777	0.982	96	0.971	47	35
MONDO:0012021	MYP17	0.526	0.403	0.766	66	0.713	3	1
MONDO:0012023	autosomal dominant nonsyndromic deafness 49	0.412					2	0
MONDO:0012024	retinitis pigmentosa 26	0.58	0.417	0.718	67	0.694	6	2
MONDO:0012025	branchiootic syndrome 3	0.613	0.565	0.922	94	0.931	6	4
MONDO:0012026	myotonia, potassium-aggravated	0.631	0.442	0.7	63	0.665	8	3
MONDO:0012029	microcephaly 6, primary, autosomal recessive	0.417	0.262	0.628	51	0.569	3	1
MONDO:0012031	platelet-type bleeding disorder 10	0.473	0.397	0.839	77	0.804	4	2
MONDO:0012032	Braddock syndrome	0.788	0.694	0.881	77	0.826	30	20
MONDO:0012033	bradyopsia	0.553	0.553	1	100	1	3	3
MONDO:0012034	autosomal dominant limb-girdle muscular dystrophy type 1F	0.704	0.384	0.546	55	0.548	14	2
MONDO:0012035	craniosynostosis-intracranial calcifications syndrome	0.548	0.516	0.941	94	0.94	8	7
MONDO:0012037	mental retardation, autosomal recessive 3	0.569	0.545	0.957	99	0.974	7	5
MONDO:0012041	MUTYH-related attenuated familial adenomatous polyposis	0.42	0.378	0.9	89	0.895	2	1
MONDO:0012043	Reis-Bucklers corneal dystrophy	0.491	0.399	0.813	73	0.771	5	2
MONDO:0012044	corneal dystrophy, lattice type 3A	0.507	0.321	0.633	49	0.561	4	1
MONDO:0012045	MYP5	0.44	0.44	1	100	1	2	2
MONDO:0012046	congenital corneal opacities, cornea guttata, and corectopia	0.439	0.422	0.961	98	0.971	2	1
MONDO:0012052	ALG1-CDG	0.752	0.629	0.838	72	0.779	24	14
MONDO:0012055	larsen-like osseous dysplasia-short stature syndrome	0.759	0.739	0.974	91	0.942	43	30
MONDO:0012056	Leber congenital amaurosis 9	0.654	0.44	0.673	66	0.666	8	3
MONDO:0012060	autosomal recessive nonsyndromic deafness 35	0.332					1	0
MONDO:0012061	familial sick sinus syndrome	0.574					5	0
MONDO:0012062	dilated cardiomyopathy 1O	0.511					3	0
MONDO:0012063	ulnar/fibula ray defect-brachydactyly syndrome	0.735	0.677	0.921	83	0.876	20	14
MONDO:0012064	choanal atresia-hearing loss-cardiac defects-craniofacial dysmorphism syndrome	0.802	0.752	0.937	89	0.914	33	25
MONDO:0012066	ATFB1	0.458					2	0
MONDO:0012070	autosomal dominant Charcot-Marie-tooth disease type 2G	0.677	0.478	0.707	64	0.673	12	4
MONDO:0012071	congenital generalized lipodystrophy type 1	0.839	0.775	0.924	86	0.892	32	19
MONDO:0012072	familial partial lipodystrophy, KC6bberling type	0.759	0.743	0.979	95	0.965	24	15
MONDO:0012073	Ribose-5-P isomerase deficiency	0.533	0.329	0.617	66	0.639	9	3
MONDO:0012074	mandibuloacral dysplasia with type b lipodystrophy	0.808	0.801	0.991	96	0.975	48	37
MONDO:0012075	oligodontia-cancer predisposition syndrome	0.472	0.436	0.923	87	0.897	3	2
MONDO:0012076	midface hypoplasia, obesity, developmental delay, and neonatal hypotonia	0.788	0.691	0.877	79	0.833	23	18
MONDO:0012077	amyotrophic lateral sclerosis type 8	0.622	0.477	0.766	77	0.768	13	7
MONDO:0012078	Joubert syndrome 3	0.755	0.691	0.915	80	0.858	26	12
MONDO:0012079	ASPG2	0.589	0.502	0.852	85	0.851	7	4
MONDO:0012080	neuronopathy, distal hereditary motor, type 2B	0.632	0.389	0.617	47	0.543	7	1
MONDO:0012081	15q11q13 microduplication syndrome	0.72	0.715	0.993	91	0.952	27	17
MONDO:0012082	ASPG1	0.621	0.482	0.777	76	0.768	7	3
MONDO:0012083	autosomal dominant nonsyndromic deafness 28	0.332					1	0
MONDO:0012084	aromatic L-amino acid decarboxylase deficiency	0.743	0.735	0.99	93	0.96	23	16
MONDO:0012085	primary ciliary dyskinesia 3	0.489	0.344	0.703	56	0.632	3	1
MONDO:0012086	autosomal dominant nonsyndromic deafness 31	0.503					1	0
MONDO:0012088	primary ciliary dyskinesia 5	0.651	0.482	0.741	78	0.76	8	3
MONDO:0012089	ichthyosis prematurity syndrome	0.578	0.475	0.822	74	0.781	5	3
MONDO:0012091	autosomal recessive nonsyndromic deafness 32	0.269	0.269	1	100	1	1	1
MONDO:0012092	hereditary sensory and autonomic neuropathy type 5	0.697	0.574	0.823	83	0.826	8	5
OMIM:608664	Moved to {210600}	0					0	0
MONDO:0012096	Charcot-Marie-tooth disease axonal type 2L	0.679	0.418	0.616	50	0.558	11	3
MONDO:0012097	spondylocostal dysostosis 2, autosomal recessive	0.55	0.465	0.846	81	0.828	6	4
MONDO:0012098	spinocerebellar ataxia type 20	0.688	0.433	0.63	61	0.62	10	3
MONDO:0012099	AICA-ribosiduria	0.732	0.718	0.98	95	0.965	19	14
MONDO:0012103	spinocerebellar ataxia type 25	0.757	0.681	0.901	86	0.88	19	10
MONDO:0012104	partial acquired lipodystrophy	0.793	0.773	0.974	89	0.932	28	15
MONDO:0012105	Wegener's granulomatosis	0.856	0.819	0.956	91	0.933	127	71
MONDO:0012106	microcephaly 5, primary, autosomal recessive	0.674	0.605	0.897	87	0.883	19	12
MONDO:0012107	neuropathy, hereditary sensory and autonomic, adult-onset, with anosmia	0.643	0.507	0.788	83	0.809	9	3
MONDO:0012108	spondyloepimetaphyseal dysplasia, matrilin-3 type	0.716	0.636	0.888	71	0.799	23	13
MONDO:0012110	growth delay due to insulin-like growth factor type 1 deficiency	0.776	0.752	0.969	94	0.955	43	31
MONDO:0012111	hypertrophic cardiomyopathy 8	0.587	0.423	0.721	72	0.721	8	3
MONDO:0012112	hypertrophic cardiomyopathy 10	0.707	0.469	0.663	67	0.667	11	4
MONDO:0012113	EIG3	0.405	0.405	1	100	1	3	3
MONDO:0012114	Ehlers-Danlos syndrome, Beasley-Cohen type	0.743	0.742	0.998	99	0.994	15	14
MONDO:0012116	spinocerebellar ataxia type 8	0.687	0.573	0.834	93	0.882	15	7
MONDO:0012117	ALG9-CDG	0.717	0.635	0.886	90	0.893	13	9
MONDO:0012118	COG7-CDG	0.365					3	0
MONDO:0012120	pyruvate dehydrogenase phosphatase deficiency	0.591	0.352	0.596	55	0.573	9	4
MONDO:0012123	DPM1-CDG	0.832	0.756	0.909	79	0.849	47	26
MONDO:0012124	sudden infant death-dysgenesis of the testes syndrome	0.776	0.701	0.903	69	0.797	30	15
MONDO:0012125	hypomyelinating leukodystrophy 2	0.723	0.535	0.74	66	0.7	26	9
MONDO:0012126	familial avascular necrosis of femoral head	0.751	0.729	0.971	90	0.936	40	20
MONDO:0012127	autosomal recessive limb-girdle muscular dystrophy type 2J	0.491	0.424	0.863	82	0.842	5	3
MONDO:0012128	dextro-looped transposition of the great arteries 1	0.376					1	0
MONDO:0012129	leukoencephalopathy, arthritis, colitis, and Hypogammaglobulinema	0.753	0.637	0.846	77	0.808	23	12
MONDO:0012130	myofibrillar myopathy 2	0.719	0.485	0.674	65	0.662	14	4
MONDO:0012136	carnitine palmitoyl transferase II deficiency, neonatal form	0.896	0.839	0.936	90	0.918	60	37
MONDO:0012137	Carney complex-trismus-pseudocamptodactyly syndrome	0.526	0.41	0.779	67	0.725	3	1
MONDO:0012138	muscular dystrophy-dystroglycanopathy type B6	0.722	0.67	0.927	87	0.898	24	11
MONDO:0012141	orofacial cleft 6, susceptibility to	0.368	0.368	1	100	1	2	2
MONDO:0012142	orofacial cleft 5	0.368	0.368	1	100	1	2	2
MONDO:0012143	hereditary cryohydrocytosis with reduced stomatin	0.73	0.667	0.913	95	0.932	18	12
MONDO:0012144	Waardenburg syndrome type 2D	0.482	0.445	0.924	90	0.912	3	2
MONDO:0012145	macular degeneration, age-related, 3	0.733	0.568	0.775	79	0.782	12	5
MONDO:0012146	familial hemophagocytic lymphohistiocytosis 3	0.659	0.438	0.665	56	0.612	8	3
MONDO:0012148	drug metabolism, poor, Cyp2D6-related	0.178	0.178	1	100	1	2	2
MONDO:0012154	myopia 6	0.356	0.356	1	100	1	1	1
MONDO:0012155	choanal atresia	0.851	0.788	0.925	85	0.888	63	42
MONDO:0012156	myasthenic syndrome, congenital, 1B, fast-channel	0.749	0.637	0.85	74	0.795	22	12
MONDO:0012157	congenital myasthenic syndrome 4C	0.752	0.652	0.867	72	0.794	28	15
MONDO:0012160	spondylometaphyseal dysplasia-cone-rod dystrophy syndrome	0.794	0.763	0.96	92	0.94	43	28
MONDO:0012161	susceptibility to respiratory infections associated with CD8alpha chain mutation	0.582	0.365	0.628	51	0.569	5	2
MONDO:0012163	severe combined immunodeficiency, autosomal recessive, T cell-negative, b cell-positive, Nk cell-positive	0.706	0.659	0.933	94	0.936	11	9
MONDO:0012165	BNAR syndrome	0.676	0.551	0.814	87	0.842	11	6
MONDO:0012166	ataxia, sensory, 1, autosomal dominant	0.631	0.489	0.775	71	0.743	7	1
MONDO:0012168	DYX8	0.424	0.424	1	100	1	1	1
MONDO:0012169	premature ovarian failure 3	0.451	0.417	0.924	94	0.932	3	2
MONDO:0012170	autosomal recessive nonsyndromic deafness 36	0.476					2	0
MONDO:0012171	marfanoid habitus with situs inversus	0.719	0.639	0.889	81	0.849	19	11
MONDO:0012172	mitochondrial trifunctional protein deficiency	0.728	0.535	0.735	72	0.727	20	8
MONDO:0012173	long chain 3-hydroxyacyl-CoA dehydrogenase deficiency	0.635	0.374	0.589	43	0.51	7	2
MONDO:0012174	peripheral cone dystrophy	0.645	0.321	0.497	39	0.443	6	1
MONDO:0012176	Emanuel syndrome	0.903	0.843	0.933	90	0.916	82	56
MONDO:0012177	posterior column ataxia-retinitis pigmentosa syndrome	0.763	0.641	0.84	71	0.775	23	11
MONDO:0012178	mental retardation with optic atrophy, facial dysmorphism, microcephaly, and short stature	0.711	0.682	0.958	97	0.964	16	12
MONDO:0012179	NRCLP3	0.612	0.42	0.687	64	0.664	6	1
MONDO:0012180	arrhythmogenic right ventricular dysplasia 9	0.557	0.444	0.799	81	0.804	7	4
MONDO:0012181	hereditary spastic paraplegia 27	0.627	0.502	0.801	86	0.83	7	3
MONDO:0012183	melanoma, cutaneous malignant, susceptibility to, 3	0.57	0.483	0.848	84	0.844	4	2
MONDO:0012184	Pierson syndrome	0.719	0.513	0.714	74	0.727	12	6
MONDO:0012185	spondylometaphyseal dysplasia, A4 type	0.723	0.692	0.957	85	0.904	28	14
MONDO:0012186	Fanconi anemia complementation group i	0.523	0.406	0.775	70	0.738	5	4
MONDO:0012187	Fanconi anemia complementation group j	0.613	0.489	0.798	71	0.754	8	5
MONDO:0012188	neuronal ceroid lipofuscinosis 9	0.712	0.585	0.822	79	0.806	18	9
MONDO:0012189	Amish infantile epilepsy syndrome	0.762	0.68	0.892	77	0.831	22	14
MONDO:0012190	nephrotic syndrome-deafness-pretibial epidermolysis bullosa syndrome	0.675	0.547	0.81	79	0.8	8	5
MONDO:0012191	Hepatoencephalopathy due to combined oxidative phosphorylation defect type 1	0.732	0.604	0.826	74	0.783	21	10
MONDO:0012192	permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome	0.771	0.657	0.853	75	0.801	19	13
MONDO:0012193	autosomal dominant limb-girdle muscular dystrophy type 1G	0.727	0.596	0.82	89	0.855	11	5
MONDO:0012195	arthrogryposis-severe scoliosis syndrome	0.769	0.697	0.907	85	0.878	21	11
MONDO:0012196	autosomal dominant auditory neuropathy 1	0.547	0.476	0.87	90	0.885	4	1
MONDO:0012197	idiopathic aplastic anemia	0.433	0.407	0.941	95	0.945	2	1
MONDO:0012198	PCWH syndrome	0.859	0.744	0.866	71	0.788	57	25
MONDO:0012199	posterior polymorphous corneal dystrophy 2	0.415					2	0
MONDO:0012200	posterior polymorphous corneal dystrophy 3	0.523					3	0
MONDO:0012203	familial hyperthyroidism due to mutations in TSH receptor	0.759	0.676	0.891	80	0.845	21	12
MONDO:0012204	familial pseudohyperkalemia	0.562	0.394	0.7	53	0.615	6	2
MONDO:0012205	autosomal dominant striatal neurodegeneration type 1	0.659	0.502	0.762	71	0.736	9	6
MONDO:0012206	Czech dysplasia, metatarsal type	0.711	0.68	0.957	93	0.943	17	11
MONDO:0012208	congenital reticular ichthyosiform erythroderma	0.486	0.412	0.848	85	0.849	4	2
MONDO:0012209	Branchiogenic deafness syndrome	0.724	0.683	0.943	79	0.866	21	12
MONDO:0012211	MPDU1-CDG	0.69	0.555	0.805	90	0.852	22	12
MONDO:0012212	Loeys-Dietz syndrome 1	0.766	0.707	0.922	88	0.901	36	19
MONDO:0012213	hereditary spastic paraplegia 26	0.71	0.696	0.981	94	0.961	23	13
MONDO:0012214	GCCD3	0.434	0.434	1	100	1	2	2
MONDO:0012215	myofibrillar myopathy 3	0.706	0.535	0.758	74	0.749	13	5
MONDO:0012216	foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome	0.648	0.506	0.781	83	0.806	8	3
MONDO:0012217	Bruck syndrome 2	0.726	0.691	0.952	98	0.966	14	10
MONDO:0012218	ADDWOC	0.564	0.467	0.829	76	0.795	3	1
MONDO:0012219	spondyloepiphyseal dysplasia tarda, autosomal recessive, Leroy-Spranger type	0.663	0.528	0.797	83	0.814	14	6
MONDO:0012220	Griscelli syndrome type 3	0.644	0.622	0.964	100	0.982	6	5
MONDO:0012221	alpha-N-acetylgalactosaminidase deficiency type 1	0.768	0.669	0.87	78	0.825	31	16
MONDO:0012222	alpha-N-acetylgalactosaminidase deficiency type 2	0.805	0.774	0.962	88	0.921	32	18
MONDO:0012224	FEB6	0.484	0.443	0.914	90	0.907	4	3
MONDO:0012225	Senior-Loken syndrome 5	0.468	0.357	0.762	66	0.711	3	1
MONDO:0012226	FEB5	0.484	0.443	0.914	90	0.907	4	3
MONDO:0012227	MYP7	0.356	0.356	1	100	1	1	1
MONDO:0012228	MYP8	0.356	0.356	1	100	1	1	1
MONDO:0012229	MYP9	0.356	0.356	1	100	1	1	1
MONDO:0012230	MYP10	0.356	0.356	1	100	1	1	1
MONDO:0012231	Charcot-Marie-tooth disease type 2A2	0.72	0.579	0.805	71	0.757	24	10
MONDO:0012233	Li-Fraumeni syndrome 2	0.539	0.374	0.694	62	0.657	5	1
MONDO:0012235	autosomal recessive spinocerebellar ataxia 7	0.696	0.518	0.745	78	0.762	14	6
MONDO:0012237	nemaline myopathy 6	0.614	0.547	0.89	93	0.91	9	6
MONDO:0012238	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 2	0.694	0.4	0.577	54	0.558	11	2
MONDO:0012239	nemaline myopathy 1	0.686	0.629	0.917	90	0.909	19	10
MONDO:0012240	nemaline myopathy 4	0.691	0.558	0.807	73	0.769	19	8
MONDO:0012241	progressive external ophthalmoplegia with mitochondrial Dna deletions, autosomal dominant 3	0.739	0.658	0.89	71	0.8	36	17
MONDO:0012242	VVS	0.408	0.408	1	100	1	2	2
MONDO:0012245	epileptic encephalopathy, early infantile, 3	0.608	0.457	0.751	71	0.731	9	3
MONDO:0012246	spinocerebellar ataxia type 26	0.636	0.509	0.801	88	0.841	9	4
MONDO:0012247	spinocerebellar ataxia type 27	0.696	0.62	0.891	89	0.891	18	9
MONDO:0012248	autosomal recessive limb-girdle muscular dystrophy type 2K	0.67	0.529	0.789	86	0.824	13	6
MONDO:0012249	colorectal cancer, hereditary nonpolyposis, type 2	0.378	0.378	1	100	1	1	1
MONDO:0012250	Charcot-Marie-tooth disease type 4H	0.663	0.426	0.643	60	0.621	15	3
MONDO:0012251	MEDNIK syndrome	0.739	0.647	0.876	90	0.888	20	11
MONDO:0012252	rhabdoid tumor predisposition syndrome 1	0.545					2	0
MONDO:0012253	multiple epiphyseal dysplasia, with severe proximal femoral dysplasia	0.681	0.628	0.922	92	0.921	14	9
MONDO:0012254	multiple epiphyseal dysplasia, with miniepiphyses	0.598	0.529	0.884	95	0.917	8	5
MONDO:0012256	hereditary spastic paraplegia 28	0.576	0.453	0.787	86	0.823	10	4
MONDO:0012257	Cerebrorenodigital syndrome	0.764	0.702	0.919	91	0.914	27	19
MONDO:0012258	epidermolysis bullosa simplex with circinate migratory erythema	0.447	0.422	0.945	99	0.967	4	3
MONDO:0012260	cataract 35	0.312	0.312	1	100	1	1	1
MONDO:0012262	CFEOM3C	0.725	0.604	0.833	85	0.842	9	7
MONDO:0012266	preeclampsia/eclampsia 4	0.452					2	0
MONDO:0004951	susceptibility to HIV infection	0					0	0
MONDO:0012269	chromosome 3q29 microdeletion syndrome	0.783	0.692	0.883	79	0.837	49	38
MONDO:0012270	Tukel syndrome	0.731	0.501	0.686	73	0.708	9	4
MONDO:0012271	Mesoaxial synostotic syndactyly with phalangeal reduction	0.692	0.683	0.987	100	0.993	18	16
MONDO:0012272	mental retardation, keratoconus, febrile seizures, and sinoatrial block	0.556	0.494	0.889	88	0.884	6	5
MONDO:0012273	autosomal recessive nonsyndromic deafness 48	0.474					2	0
MONDO:0012274	acromesomelic dysplasia, Demirhan type	0.721	0.707	0.981	97	0.975	18	14
MONDO:0012275	fetal valproate syndrome	0.552	0.507	0.918	95	0.934	8	6
MONDO:0012276	generalized epilepsy-paroxysmal dyskinesia syndrome	0.522	0.363	0.696	53	0.613	4	1
MONDO:0012277	myofibrillar myopathy 4	0.683	0.396	0.58	42	0.5	11	2
MONDO:0012278	PSNP2	0.744	0.69	0.928	78	0.854	25	12
MONDO:0012279	congenital muscular dystrophy merosin-positive	0.687	0.535	0.778	83	0.804	14	7
MONDO:0012280	Goldberg-Shprintzen megacolon syndrome	0.756	0.714	0.944	89	0.917	49	36
MONDO:0012286	myopathy, Autophagic vacuolar, infantile-onset	0.532	0.411	0.773	72	0.746	6	3
MONDO:0012287	Stickler syndrome, type i, nonsyndromic ocular	0.566	0.356	0.629	47	0.549	3	1
MONDO:0012289	myofibrillar myopathy 5	0.608	0.518	0.851	83	0.84	9	6
MONDO:0012290	CEDNIK syndrome	0.778	0.716	0.92	84	0.88	43	26
MONDO:0012291	immunoglobulin a deficiency 2	0.51	0.392	0.767	74	0.754	5	2
MONDO:0012293	autosomal recessive nonsyndromic deafness 23	0.332					1	0
MONDO:0012295	complement component 5 deficiency	0.593	0.255	0.43	30	0.365	5	1
MONDO:0012297	SPOAN syndrome	0.764	0.452	0.591	48	0.535	16	5
MONDO:0012299	nanophthalmos 2	0.276	0.276	1	100	1	1	1
MONDO:0012301	mitochondrial dna depletion syndrome, myopathic form	0.734	0.61	0.832	70	0.766	21	11
MONDO:0012302	PFM3	0.561	0.474	0.846	86	0.853	4	2
MONDO:0012307	familial scaphocephaly syndrome, McGillivray type	0.647	0.647	0.999	99	0.995	15	14
MONDO:0012308	Joubert syndrome 4	0.769	0.679	0.883	73	0.807	41	22
MONDO:0012309	parietal foramina 2	0.629	0.567	0.901	94	0.921	7	5
MONDO:0012310	fibrosis of extraocular muscles, congenital, with Synergistic Divergence	0.433	0.433	1	100	1	2	2
MONDO:0012311	Spondylomegaepiphyseal dysplasia with upper limb Mesomelia, punctate calcifications, and deafness	0.741	0.704	0.949	88	0.915	24	12
MONDO:0012312	short Qt syndrome type 1	0.485	0.407	0.839	82	0.83	4	2
MONDO:0012313	short Qt syndrome type 2	0.537	0.416	0.775	79	0.783	6	3
MONDO:0012314	short Qt syndrome type 3	0.463	0.404	0.872	81	0.841	3	2
MONDO:0012315	distal 10q deletion syndrome	0.786	0.766	0.975	96	0.967	51	40
MONDO:0012316	Majeed syndrome	0.781	0.713	0.914	84	0.877	34	24
MONDO:0012320	migraine, familial hemiplegic, 3	0.52	0.412	0.793	64	0.716	6	3
MONDO:0012321	Alzheimer's disease 10	0.485	0.467	0.961	95	0.956	6	5
MONDO:0012322	holoprosencephaly 5	0.655	0.631	0.964	97	0.967	16	13
MONDO:0012323	lethal acantholytic epidermolysis bullosa	0.719	0.662	0.921	88	0.901	17	8
MONDO:0012324	14q22q23 microdeletion syndrome	0.768	0.714	0.929	93	0.929	39	27
MONDO:0012326	autosomal recessive nonsyndromic deafness 42	0.332					1	0
MONDO:0012327	autosomal recessive nonsyndromic deafness 46	0.459					1	0
MONDO:0012328	TRICY1	0.162	0.162	1	100	1	1	1
MONDO:0012329	short stature and Facioauriculothoracic malformations	0.685	0.617	0.901	87	0.885	16	12
MONDO:0012330	Talo-patello-scaphoid osteolysis	0.625	0.436	0.697	67	0.684	6	2
MONDO:0012332	short stature-delayed bone age due to thyroid hormone metabolism deficiency	0.448	0.355	0.792	61	0.701	2	1
MONDO:0012333	autosomal recessive nonsyndromic deafness 53	0.332					1	0
MONDO:0012334	hereditary spastic paraplegia 29	0.724	0.621	0.858	91	0.884	15	7
MONDO:0012335	obesity due to pro-opiomelanocortin deficiency	0.748	0.648	0.867	83	0.848	19	9
MONDO:0012336	cataract 22 multiple types	0.448	0.409	0.913	91	0.911	3	1
MONDO:0012342	7q11.23 microduplication syndrome	0.865	0.833	0.963	94	0.951	98	65
MONDO:0012345	acral peeling skin syndrome	0.681	0.59	0.866	93	0.898	12	7
MONDO:0012346	GEFSP4	0.4	0.4	1	100	1	2	2
MONDO:0012347	hamartoma, Precalcaneal congenital fibrolipomatous	0.323	0.162	0.501	40	0.451	2	1
MONDO:0012348	maturity-onset diabetes of the young type 8	0.453	0.322	0.71	53	0.62	3	1
MONDO:0012349	spondylocostal dysostosis 3, autosomal recessive	0.52	0.37	0.712	61	0.661	4	2
MONDO:0012350	complement factor H deficiency	0.66	0.418	0.633	51	0.571	7	3
MONDO:0012353	erythrocytosis, familial, 3	0.523					3	0
MONDO:0012354	platelet-type bleeding disorder 8	0.625	0.571	0.912	90	0.906	5	4
MONDO:0012355	autosomal recessive nonsyndromic deafness 28	0.449					1	0
MONDO:0012356	glomerulocystic kidney disease with hyperuricemia and Isosthenuria	0.532	0.395	0.743	64	0.691	4	2
MONDO:0012357	glaucoma 1, open angle, G	0.451					1	0
